Gain [dB],Phase [rads.],Amplitude [dBm],frequency_lc
8.232911392405065,5.9650493422591016,3.7772432964371696e-12,-3903734.5875001187
8.232911392405065,6.044583333489222,3.284904933110654e-12,-4103814.577500125
8.232911392405065,6.124117324719344,2.298359718962253e-12,-4335428.913750132
8.232911392405065,6.2036513159494655,1.7890009150057022e-12,4102727.186250125
8.232911392405065,6.283185307179586,1.42763691246233e-13,4027697.1900001224
8.28860759493671,0.0,1.0243780400189447e-12,3935268.93375012
8.28860759493671,0.07953399123012135,6.519309352118252e-13,-4130999.358750126
8.28860759493671,0.1590679824602427,3.9467728601300954e-12,4312593.697500131
8.28860759493671,0.23860197369036407,4.820934551399898e-12,4087503.7087501246
8.28860759493671,0.3181359649204854,5.458487728386263e-12,3893948.0662501184
8.28860759493671,0.39766995615060674,1.1545125368944868e-11,3733014.1612501135
8.28860759493671,0.47720394738072813,2.0488064229062977e-11,3607964.16750011
8.28860759493671,0.5567379386108494,4.8264552543267496e-11,3514448.520000107
8.28860759493671,0.6362719298409708,2.556886851481841e-10,3448117.653750105
8.28860759493671,0.7158059210710922,203485663780424.56,3346990.267500102
8.28860759493671,0.7953399123012135,246068301333679.06,3212153.7525000977
8.28860759493671,0.8748739035313349,289197717424701.0,3075142.4550000937
8.28860759493671,0.9544078947614563,335817083952589.7,2941393.3312500897
8.28860759493671,1.0339418859915777,381915998155749.25,2806556.8162500854
8.28860759493671,1.1134758772216988,427246765265533.7,2677157.2575000813
8.28860759493671,1.1930098684518202,470747904182075.5,2551019.872500078
8.28860759493671,1.2725438596819416,513404955735390.7,2429232.052500074
8.28860759493671,1.352077850912063,555671581359077.75,2309619.0150000704
8.28860759493671,1.4316118421421844,595412843332677.8,2191093.3687500665
8.28860759493671,1.5111458333723056,634451597909648.6,2075829.896250063
8.28860759493671,1.590679824602427,673507153280169.5,1961653.8150000598
8.28860759493671,1.6702138158325484,709163696981328.1,1847477.7337500562
8.28860759493671,1.7497478070626697,746652919100345.5,1735476.435000053
8.28860759493671,1.8292817982927911,774710312447713.5,1632174.2662500497
8.28860759493671,1.9088157895229125,808319493034368.6,1528872.0975000465
8.28860759493671,1.9883497807530337,833680985897683.8,1425569.9287500435
8.28860759493671,2.0678837719831553,860833869297558.0,1324442.5425000403
8.28860759493671,2.1474177632132765,886274798292007.4,1222227.7650000372
8.28860759493671,2.2269517544433977,909676818847797.9,1121100.3787500341
8.28860759493671,2.3064857456735193,932571882857059.4,1021060.3837500311
8.28860759493671,2.3860197369036404,952084475295247.2,921020.388750028
8.28860759493671,2.465553728133762,970373589763069.0,822067.7850000251
8.28860759493671,2.5450877193638832,986478944372992.2,724202.572500022
8.28860759493671,2.6246217105940044,1000898825384174.8,626337.3600000191
8.28860759493671,2.704155701824126,1013438235563853.0,529559.5387500161
8.28860759493671,2.783689693054247,1023705638605205.9,432781.7175000132
8.28860759493671,2.863223684284369,1032579840648862.0,336003.89625001024
8.28860759493671,2.94275767551449,1039961047012846.1,240313.4662500073
8.28860759493671,3.022291666744611,1042705095185337.5,143535.64500000436
8.28860759493671,3.1018256579747328,1044782184641503.0,47845.21500000146
8.28860759493671,3.181359649204854,1043985210082010.9,-47845.21500000146
8.28860759493671,3.2608936404349755,1041094040738229.6,-143535.64500000436
8.28860759493671,3.3404276316650967,1037883506547719.9,-240313.4662500073
8.28860759493671,3.419961622895218,1030961367257003.0,-336003.89625001024
8.28860759493671,3.4994956141253395,1023517680382758.0,-432781.7175000132
8.28860759493671,3.5790296053554607,1012982587775218.9,-529559.5387500161
8.28860759493671,3.6585635965855823,1000225621714051.9,-626337.3600000191
8.28860759493671,3.7380975878157034,986577875145015.5,-724202.572500022
8.28860759493671,3.817631579045825,970641439283105.9,-822067.7850000251
8.28860759493671,3.8971655702759462,951897749236926.9,-921020.388750028
8.28860759493671,3.9766995615060674,931807691684452.8,-1021060.3837500311
8.28860759493671,4.056233552736189,910126572780832.5,-1121100.3787500341
8.28860759493671,4.135767543966311,886811084777496.1,-1222227.7650000372
8.28860759493671,4.215301535196431,860316442303445.6,-1324442.5425000403
8.28860759493671,4.294835526426553,835147374431359.9,-1425569.9287500435
8.28860759493671,4.374369517656675,805467148456209.5,-1528872.0975000465
8.28860759493671,4.453903508886795,776167575358461.6,-1632174.2662500497
8.28860759493671,4.533437500116917,748628729834344.4,-1735476.435000053
8.28860759493671,4.6129714913470385,711863035990496.2,-1847477.7337500562
8.28860759493671,4.692505482577159,672375484337816.6,-1961653.8150000598
8.28860759493671,4.772039473807281,634693208171032.6,-2075829.896250063
8.28860759493671,4.8515734650374025,596577781897510.2,-2191093.3687500665
8.28860759493671,4.931107456267524,555593504413148.6,-2309619.0150000704
8.28860759493671,5.010641447497645,514002958592729.25,-2429232.052500074
8.28860759493671,5.0901754387277665,470646922480042.25,-2551019.872500078
8.28860759493671,5.169709429957888,427060729038091.9,-2677157.2575000813
8.28860759493671,5.249243421188009,382186315459514.1,-2806556.8162500854
8.28860759493671,5.32877741241813,335929100866760.2,-2941393.3312500897
8.28860759493671,5.408311403648252,289145605793014.25,-3075142.4550000937
8.28860759493671,5.487845394878374,242814835914721.97,-3212153.7525000977
8.28860759493671,5.567379386108494,202295931436104.7,-3346990.267500102
8.28860759493671,5.646913377338616,2.665172368785564e-10,-3448117.653750105
8.28860759493671,5.726447368568738,6.038170846257263e-11,-3514448.520000107
8.28860759493671,5.805981359798858,1.8025847816377212e-11,-3607964.16750011
8.28860759493671,5.88551535102898,8.208695353078034e-12,-3733014.1612501135
8.28860759493671,5.9650493422591016,6.991941307898719e-12,-3893948.0662501184
8.28860759493671,6.044583333489222,4.370531164547251e-12,-4087503.7087501246
8.28860759493671,6.124117324719344,1.254646660649516e-12,-4312593.697500131
8.28860759493671,6.2036513159494655,2.043139619093566e-12,4130999.358750126
8.28860759493671,6.283185307179586,1.0243780398584474e-12,3935268.93375012
8.344303797468354,0.0,1.2804442789973699e-12,3946142.84625012
8.344303797468354,0.07953399123012135,1.5902315235700376e-12,-4158184.140000127
8.344303797468354,0.1590679824602427,1.8181151900586245e-12,4290845.872500131
8.344303797468354,0.23860197369036407,5.235549655899257e-12,4071192.8400001237
8.344303797468354,0.3181359649204854,5.118021807912161e-12,3885248.936250118
8.344303797468354,0.39766995615060674,1.3163761879214245e-11,3733014.1612501135
8.344303797468354,0.47720394738072813,2.228202146356713e-11,3614488.51500011
8.344303797468354,0.5567379386108494,6.431611405755287e-11,3529671.9975001076
8.344303797468354,0.6362719298409708,4.847122072781078e-10,3465515.9137501055
8.344303797468354,0.7158059210710922,214115711306188.62,3348077.658750102
8.344303797468354,0.7953399123012135,253075461800102.12,3213241.1437500976
8.344303797468354,0.8748739035313349,300982349143043.5,3074055.0637500933
8.344303797468354,0.9544078947614563,348187325287410.9,2943568.1137500894
8.344303797468354,1.0339418859915777,394408364478417.2,2805469.4250000855
8.344303797468354,1.1134758772216988,439713482934256.75,2676069.8662500815
8.344303797468354,1.1930098684518202,483904918002357.6,2551019.872500078
8.344303797468354,1.2725438596819416,526695173709607.7,2429232.052500074
8.344303797468354,1.352077850912063,568630190765860.1,2308531.62375007
8.344303797468354,1.4316118421421844,609626887813214.9,2191093.3687500665
8.344303797468354,1.5111458333723056,650564630048968.4,2075829.896250063
8.344303797468354,1.590679824602427,686971168457221.0,1960566.4237500597
8.344303797468354,1.6702138158325484,725442562118702.6,1846390.3425000561
8.344303797468354,1.7497478070626697,763566635961685.2,1735476.435000053
8.344303797468354,1.8292817982927911,791479275881726.9,1632174.2662500497
8.344303797468354,1.9088157895229125,819373257747209.4,1529959.4887500466
8.344303797468354,1.9883497807530337,848469429008241.1,1426657.3200000434
8.344303797468354,2.0678837719831553,876533312421484.5,1324442.5425000403
8.344303797468354,2.1474177632132765,901772444889775.2,1222227.7650000372
8.344303797468354,2.2269517544433977,925762660289215.4,1121100.3787500341
8.344303797468354,2.3064857456735193,947877554166599.8,1021060.3837500311
8.344303797468354,2.3860197369036404,968014517307790.2,921020.388750028
8.344303797468354,2.465553728133762,986987838614104.5,822067.7850000251
8.344303797468354,2.5450877193638832,1002869965225512.2,724202.572500022
8.344303797468354,2.6246217105940044,1017392903732724.6,626337.3600000191
8.344303797468354,2.704155701824126,1030190452857502.6,529559.5387500161
8.344303797468354,2.783689693054247,1041014231551498.6,432781.7175000132
8.344303797468354,2.863223684284369,1049160516537717.1,336003.89625001024
8.344303797468354,2.94275767551449,1055342455312082.9,240313.4662500073
8.344303797468354,3.022291666744611,1059990729760739.8,143535.64500000436
8.344303797468354,3.1018256579747328,1061347748935228.2,47845.21500000146
8.344303797468354,3.181359649204854,1060889667559459.8,-47845.21500000146
8.344303797468354,3.2608936404349755,1058640243949764.0,-143535.64500000436
8.344303797468354,3.3404276316650967,1054621060442627.4,-240313.4662500073
8.344303797468354,3.419961622895218,1048415980543983.1,-336003.89625001024
8.344303797468354,3.4994956141253395,1040133009154438.8,-432781.7175000132
8.344303797468354,3.5790296053554607,1029080883092496.0,-529559.5387500161
8.344303797468354,3.6585635965855823,1017019385401619.5,-626337.3600000191
8.344303797468354,3.7380975878157034,1002928885438207.5,-724202.572500022
8.344303797468354,3.817631579045825,987218984306864.6,-822067.7850000251
8.344303797468354,3.8971655702759462,968254157805913.5,-921020.388750028
8.344303797468354,3.9766995615060674,948141965688296.5,-1021060.3837500311
8.344303797468354,4.056233552736189,926150407263312.9,-1121100.3787500341
8.344303797468354,4.135767543966311,902617226713426.5,-1222227.7650000372
8.344303797468354,4.215301535196431,876427975406818.8,-1324442.5425000403
8.344303797468354,4.294835526426553,850193407036878.6,-1426657.3200000434
8.344303797468354,4.374369517656675,820430465907854.9,-1529959.4887500466
8.344303797468354,4.453903508886795,791481663255842.0,-1632174.2662500497
8.344303797468354,4.533437500116917,761269819061295.4,-1735476.435000053
8.344303797468354,4.6129714913470385,726742111094188.1,-1846390.3425000561
8.344303797468354,4.692505482577159,690503594797455.1,-1960566.4237500597
8.344303797468354,4.772039473807281,650749362892782.1,-2075829.896250063
8.344303797468354,4.8515734650374025,610216229980819.1,-2191093.3687500665
8.344303797468354,4.931107456267524,568670352461756.2,-2308531.62375007
8.344303797468354,5.010641447497645,527627113662556.25,-2429232.052500074
8.344303797468354,5.0901754387277665,483699868830280.75,-2551019.872500078
8.344303797468354,5.169709429957888,439603940523601.4,-2676069.8662500815
8.344303797468354,5.249243421188009,394375519233357.9,-2805469.4250000855
8.344303797468354,5.32877741241813,348169694402188.75,-2943568.1137500894
8.344303797468354,5.408311403648252,300968084794113.5,-3074055.0637500933
8.344303797468354,5.487845394878374,253154026598035.75,-3213241.1437500976
8.344303797468354,5.567379386108494,215388672808854.56,-3348077.658750102
8.344303797468354,5.646913377338616,5.072590790642299e-10,-3465515.9137501055
8.344303797468354,5.726447368568738,6.691798972636487e-11,-3529671.9975001076
8.344303797468354,5.805981359798858,2.8488997448030145e-11,-3614488.51500011
8.344303797468354,5.88551535102898,1.5467983939740298e-11,-3733014.1612501135
8.344303797468354,5.9650493422591016,9.722063558296733e-12,-3885248.936250118
8.344303797468354,6.044583333489222,3.70241077276638e-12,-4071192.8400001237
8.344303797468354,6.124117324719344,4.087796456557334e-12,-4290845.872500131
8.344303797468354,6.2036513159494655,8.727738953627209e-13,4158184.140000127
8.344303797468354,6.283185307179586,1.2804442790162759e-12,3946142.84625012
8.4,0.0,3.3606421732722226e-12,3960278.9325001207
8.4,0.07953399123012135,2.016933512499243e-12,-4185368.9212501273
8.4,0.1590679824602427,1.8840141371698787e-12,4270185.43875013
8.4,0.23860197369036407,3.084052481524299e-12,4058144.1450001234
8.4,0.3181359649204854,9.508803279697135e-12,3878724.588750118
8.4,0.39766995615060674,1.4070884446830961e-11,3734101.552500114
8.4,0.47720394738072813,3.131564011824765e-11,3624275.0362501102
8.4,0.5567379386108494,9.302967410847596e-11,3545982.866250108
8.4,0.6362719298409708,1.2749281234692203e-09,3481826.782500106
8.4,0.7158059210710922,223992052214616.34,3350252.441250102
8.4,0.7953399123012135,264487264351635.84,3213241.1437500976
8.4,0.8748739035313349,313006152732378.56,3074055.0637500933
8.4,0.9544078947614563,360700233656685.06,2943568.1137500894
8.4,1.0339418859915777,407237161948295.6,2805469.4250000855
8.4,1.1134758772216988,452444079208707.8,2676069.8662500815
8.4,1.1930098684518202,497184530169964.56,2551019.872500078
8.4,1.2725438596819416,540185699147669.1,2429232.052500074
8.4,1.352077850912063,582384137298081.1,2308531.62375007
8.4,1.4316118421421844,624987443819090.6,2191093.3687500665
8.4,1.5111458333723056,664622466437049.2,2074742.5050000632
8.4,1.590679824602427,703232825258299.2,1960566.4237500597
8.4,1.6702138158325484,744221864651500.6,1846390.3425000561
8.4,1.7497478070626697,779771554757663.6,1735476.435000053
8.4,1.8292817982927911,808130801948603.5,1632174.2662500497
8.4,1.9088157895229125,835551237791469.4,1529959.4887500466
8.4,1.9883497807530337,865458333057161.0,1426657.3200000434
8.4,2.0678837719831553,891829363448249.6,1324442.5425000403
8.4,2.1474177632132765,918324429726769.8,1222227.7650000372
8.4,2.2269517544433977,941747812113161.8,1121100.3787500341
8.4,2.3064857456735193,964371341750318.9,1021060.3837500311
8.4,2.3860197369036404,984526685836378.8,921020.388750028
8.4,2.465553728133762,1003002991579532.1,822067.7850000251
8.4,2.5450877193638832,1019441505288207.8,724202.572500022
8.4,2.6246217105940044,1033989938499295.2,626337.3600000191
8.4,2.704155701824126,1046922408987629.4,529559.5387500161
8.4,2.783689693054247,1057153809606139.1,432781.7175000132
8.4,2.863223684284369,1065727641717384.6,336003.89625001024
8.4,2.94275767551449,1071871693925276.2,240313.4662500073
8.4,3.022291666744611,1076750198964697.1,143535.64500000436
8.4,3.1018256579747328,1078349022897833.6,47845.21500000146
8.4,3.181359649204854,1077353774593323.9,-47845.21500000146
8.4,3.2608936404349755,1075698865867595.8,-143535.64500000436
